Nombre real / Agrupacion,Nacimiento,Ocupación,alias,Género(s),Instrumento(s),Período de actividad,Sitio Web,Discografia,Sencillos,Sexo,tipo,titulo_canal,id_canal,fecha,id_video_canal,titulo_video,descripcion,NULL
FAUSTO MIÑO,Guayaquil. Ecuador,Cantante. Compositor,El Juan,Pop. Latino. Flamenco. Hip Hop,Voz. Guitarra,1996-Presente,NULL,NULL,NULL,Masculino,upload,Fausto Mino Oficial,UCXYMTH6j0E5y_FpponmaYWw,2017-01-03T22:43:42.000Z,EVOJ5xzVpIg,Show #2 FM - Conciertos,|,NULL
FAUSTO MIÑO,Guayaquil. Ecuador,Cantante. Compositor,El Juan,Pop. Latino. Flamenco. Hip Hop,Voz. Guitarra,1996-Presente,NULL,NULL,NULL,Masculino,upload,Fausto Mino Oficial,UCXYMTH6j0E5y_FpponmaYWw,2017-01-03T21:22:43.000Z,Mm9f3zg4as8,Show #1 FM - Reinados,En este video podrán ver mi show específico para reinados. Donde explico cómo se lleva a cabo y las herramientas que utilizo para divertirme con las personas de cada ciudad y pasar una noche inolvidable eligiendo a la reina.,NULL
FAUSTO MIÑO,Guayaquil. Ecuador,Cantante. Compositor,El Juan,Pop. Latino. Flamenco. Hip Hop,Voz. Guitarra,1996-Presente,NULL,NULL,NULL,Masculino,upload,Fausto Mino Oficial,UCXYMTH6j0E5y_FpponmaYWw,2016-11-12T17:54:37.000Z,Iz7M9WJrU90,"""Amor De Dos"" - Fausto Miño",Aquí el video de una canción que ha ayudado a muchas familias a reencontrar la paz. En Navidad. regálale a tu hij@ el papá o la mamá que le hace falta y ayudémonos mutuamente a criar a nuestros hijos.,NULL
FAUSTO MIÑO,Guayaquil. Ecuador,Cantante. Compositor,El Juan,Pop. Latino. Flamenco. Hip Hop,Voz. Guitarra,1996-Presente,NULL,NULL,NULL,Masculino,upload,Fausto Mino Oficial,UCXYMTH6j0E5y_FpponmaYWw,2016-10-14T14:48:18.000Z,ozrLXzTAzPc,#YoMeAtrevo A Ser Feliz - Versión Cumbia ft. Don Medardo y sus Players,¡GRACIAS A TODAS LAS PERSONAS QUE LE HAN DADO ALAS A ESTA CANCIÓN PARA QUE VUELE. GRACIAS A USTEDES EL AMOR SIGUE VENCIENDO!  Y bueno. ¡Acá les dejo el video de la cumbia de #YoMeAtrevo A Ser Feliz tocada junto a la mejor orquesta del país: Don Medardo y sus Players!   LA CUMBIA CON DON MEDARDO ES COSA SERIA... ¡DALE MEDARDO! #YoMeAtrevo A Ser Feliz,NULL
FAUSTO MIÑO,Guayaquil. Ecuador,Cantante. Compositor,El Juan,Pop. Latino. Flamenco. Hip Hop,Voz. Guitarra,1996-Presente,NULL,NULL,NULL,Masculino,upload,Fausto Mino Oficial,UCXYMTH6j0E5y_FpponmaYWw,2016-09-16T04:06:33.000Z,ndrStIRCkt4,Yo Me Atrevo A Ser Feliz - Lírico (Video Oficial),Familia. ¡Aquí les dejo el video lírico de #YoMeAtrevo A Ser Feliz   Porque ser feliz no es una cuestión de comodidad. es una decisión de valientes...,NULL
FAUSTO MIÑO,Guayaquil. Ecuador,Cantante. Compositor,El Juan,Pop. Latino. Flamenco. Hip Hop,Voz. Guitarra,1996-Presente,NULL,NULL,NULL,Masculino,upload,Fausto Mino Oficial,UCXYMTH6j0E5y_FpponmaYWw,2016-06-19T00:46:29.000Z,wuhfeyoQWxA,Yo me atrevo a ser feliz - Fausto Miño (Video Oficial),¡Familia acá les dejo mi regreso! Después de estar 3 años desconectado. hoy me atrevo a regresar. Estaremos juntos durante esta nueva etapa y les quiero decir que yo. #YoMeAtrevo a ser feliz. ¿Y ustedes?,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2006 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2017-04-18T20:44:49.000Z,lOLmd7YzX-0,Daniel Beta - Uno (Salsa Remix),Compuesta por Daniel Beta y Jorge Luis Bohórquez  www.danielbeta.com www.facebook.com/DanielBetaOficial https://twitter.com/SoyDanielBeta https://www.instagram.com/danielbeta/  BORKIS MUSIC ENTERTAINMENT  GUAYAQUIL-ECUADOR 2017  TODOS LOS DERECHOS RESERVADOS,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2007 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2017-02-03T15:25:47.000Z,y9ClsTB68Sw,Daniel Beta - Uno,Compuesta por Daniel Beta y Jorge Luis Bohórquez  www.danielbeta.com www.facebook.com/DanielBetaOficial https://twitter.com/SoyDanielBeta https://www.instagram.com/danielbeta/  BORKIS MUSIC ENTERTAINMENT  GUAYAQUIL-ECUADOR 2017  TODOS LOS DERECHOS RESERVADOS,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2008 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2016-05-09T17:04:30.000Z,bLRyEhUzpuQ,Daniel Beta - Feliz día de las Madres,Con todo mi amor.,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2009 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2015-11-25T11:30:18.000Z,pCraX5gksYk,EXÓTICA - DANIEL BETA FEAT. NACHO,Letra y Música: Daniel Betancourth. Jorge Luis Bohórquez. Gustavo Celis  Director del video: Rubén Martin   Borkis Music Entertainment  Todos los Derechos Reservados 2015  Guayaquil-Ecuador,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2010 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2015-01-28T20:12:43.000Z,OWbCcebezns,DANIEL BETANCOURTH FEAT. ALKILADOS - PUNTO CARAMELO (VIDEO OFICIAL),Letra y Música: Daniel Betancourth. Jorge Luis Bohórquez. Rudy Maya y Juan David Gálvez Director: Jair Ruiz   BORKIS ENTERTAINMENT  Todos los derechos reservados  Ecuador  2014,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2011 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2014-05-31T04:51:25.000Z,TgCU3Sf1erA,QUIERO AMANECER SONANDO - DANIEL BETANCOURTH Y PAPÁ CHANGÓ,Letra: Diego Labadía Padien Música: David Cobo Jurado  (1995)   Intérpretes: Daniel Betancourth y Papá Changó  TODOS LOS DERECHOS RESERVADOS 2014,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2012 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2014-02-10T18:46:00.000Z,0MvRQhcBiDo,Tus Colores - Daniel Betancourth,www.facebook.com/danielbetancourthoficial www.twitter.com/dbetancourth  Letra y Música: Daniel Betancourth. Jorge Luis Bohorquez - BORKIS ENTERTAINMENT   Todos los derechos reservados Ecuador,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2013 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2013-11-07T00:19:32.000Z,yuc-UAJ6e8M,DANIEL BETANCOURTH - BACKSTAGE DÁRTELO TODO (PRIMERA PARTE),www.facebook.com/danielbetancourthoficial www.twitter.com/dbetancourth   BACKSTAGE DÁRTELO TODO - DANIEL BETANCOURTH PRIMERA PARTE  2013 - BORKIS ENTERTAINMENT   COLETO    Todos los derechos reservados Ecuador,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2014 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2013-11-05T23:42:11.000Z,XBCQ3K-vS5A,DANIEL BETANCOURTH - BACKSTAGE DÁRTELO TODO (SEGUNDA PARTE),www.facebook.com/danielbetancourthoficial www.twitter.com/dbetancourth   BACKSTAGE DÁRTELO TODO - DANIEL BETANCOURTH PRIMERA PARTE  2013 - BORKIS ENTERTAINMENT   COLETO    Todos los derechos reservados Ecuador,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2015 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2013-11-01T16:41:35.000Z,q-PPawg5o7Q,DANIEL BETANCOURTH - NOS MUEVE LA VIDA,Letra y Música: Daniel Betancourth  Tema compuesto para el Congreso PRO VIDA   BORKIS MUSIC ENTERTAINMENT  TODOS LOS DERECHOS RESERVADOS  Guayaquil - Ecuador 2013,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2016 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2013-08-23T23:02:07.000Z,rM6M02MG65g,DÁRTELO TODO - DANIEL BETANCOURTH FT. MAFFIO (VIDEO OFICIAL),www.facebook.com/danielbetancourthoficial www.twitter.com/dbetancourth   Letra y Música: Daniel Betancourth. Jorge Luis Bohorquez y Maffio 2013 - BORKIS ENTERTAINMENT   Idea Creativa: COLETO   Director: Rafael Cedeño Trupak Studios  Todos los derechos reservados Ecuador,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2017 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2013-07-15T00:20:36.000Z,zqdofZs8ToA,DANIEL BETANCOURTH - DÁRTELO TODO (LYRICS),VIDEO LYRICS DÁRTELO TODO - DANIEL BETANCOURTH https://www.youtube.com/edit?ns=1&video_id=rM6M02MG65g,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2018 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2012-07-11T22:23:59.000Z,KufUbFC1Gcc,DANIEL BETANCOURTH CONCIERTO GYE - TEATRO SÁNCHEZ AGUILAR,"Toda la puesta en escena y el despliegue técnico de la gira ""SOBRAN LAS PALABRAS"" llega a Guayaquil. El show catalogado como el mejor concierto que un artista ecuatoriano haya producido se presentará este SÁBADO 4 DE AGOSTO del 2012 en el NUEVO TEATRO SÄNCHEZ AGUILAR. Un show exclusivo lleno de muchas sorpresas y artistas invitados que compartirán algunas canciones junto a Betancourth.  Entradas a la venta: PLATEA C:  | 30 PLATEA B:  | 40 PLATEA A:  | 50 PLATEA A (VIP):  | 60  ENCUENTRALAS: BOLETERÏAS TEATRO SÁNCHEZ AGUILAR TICKETSHOW MUSICALISIMO POLICENTRO. MALL DEL SOL. VILLAGE PLAZA",NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2019 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2012-05-24T19:10:33.000Z,9HxksrONBDU,No me pidas tiempo,Dirección: Carlos Ibáñez Dirección de Fotografía: Xavier Zurita Dirección de arte: Valentina Ayala Producción general: Niza Villacres,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2020 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2012-01-11T22:24:39.000Z,W0os52dW69A,SOBRAN LAS PALABRAS...nuevo extracto,|,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2021 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2011-12-14T16:32:18.000Z,fl5sUOlwm1s,concierto SOBRAN LAS PALABRAS,revive el primer concierto de la gira SOBRAN LAS PALABRAS de Daniel Betancourth. Próximamente mas ciudades!!!,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2022 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2011-11-07T16:57:16.000Z,SAxy9JF2UvE,La Cuenta - Daniel Betancourth VIDEO OFICIAL,LO PODRÍA DESCRIBIR COMO EL MEJOR VÍDEO QUE HE HECHO EN MI VIDA GRACIAS MI GENTE POR APOYARME Dirección: Universidad Casa Grande  Edición - Post producción: Universidad Casa Grande,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2023 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,like,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2011-11-07T17:29:03.000Z,SAxy9JF2UvE,La Cuenta - Daniel Betancourth VIDEO OFICIAL,LO PODRÍA DESCRIBIR COMO EL MEJOR VÍDEO QUE HE HECHO EN MI VIDA GRACIAS MI GENTE POR APOYARME Dirección: Universidad Casa Grande  Edición - Post producción: Universidad Casa Grande,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2024 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2011-11-07T15:31:22.000Z,upQo24qQJ4U,dB TOUR SOBRAN LAS PALABRAS,Spot del concierto de Daniel Betancourth. Inicio de su TOUR SOBRAN LAS PALABRAS. Quito 10 de noviembre. Agora Casa de la Cultura. 20h00.,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2025 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2011-10-26T22:24:07.000Z,2LF2zBHUcbs,La Cuenta...muy pronto!!!,mira un adelanto del video de La Cuenta de Daniel Betancourth,NULL
DANIEL BETANCOURT,Ambato. Ecuador,Cantante. Compositor. Actor,El Viejo Napo,Pop. Pop rock. Romántica,NULL,2026 – Presente,http://faustomino.com,2006: SerraCosteño 2007: Yo soy 2011: Solitario Corazón,NULL,Masculino,upload,Daniel Betancourth,UCS2U5xYFuTTcrtxo1tVa6PA,2011-10-20T23:37:49.000Z,cW2QPCEEsN8,audiciones SOBRAN LAS PALABRAS,dBetancourth y su equipo audicionando gente para ser parte del concierto de lanzamiento de su tour SOBRAN LAS PALABRAS,NULL
JUAN FERNANDO VELASCO,Quito. Ecuador,Cantante. Compositor. Productor musical y Cantautor,NULL,Pop. Romántica. Balada,Guitarra. voz. Piano,1999 – Presente,http://juanfernandovelasco.com,1999: Para Que No Me Olvides - 2002: Tanto Amor - 2005: Juan Fernando Velasco En Vivo - 2007: A Tu Lado - 2010: Con Toda El Alma - 2011: A contratiempo - 2015: Misquilla - 1999: Para Que No Me Olvides - 2002: Tanto Amor - 2005: Juan Fernando Velasco En Vivo - 2007: A Tu Lado - 2010: Con Toda El Alma - 2011: A contratiempo - 2015: Misquilla,1999 Déjame - 1999 Para que no me olvides - 2003 Hoy que no estás - 2003 Dicen - 2005 El aguacate en vivo - 2005 Tanto Amor en vivo 2005 Déjame en vivo - 2005 Para que no me olvides en vivo - 2007 A tu lado - 2007 Yo nací aquí - 2007 Frente a frente - 2009 No Más - 2010 El alma en los labios - 2010 Guayaquil de mis amores - 2010 Sombras - 2011 Toma mi corazón - 2012 Hoy Que No Estás (con Noel Schajris) - 2012 Te Pido Por Favor - 2015 Tarde O Temprano - 2015 Despedida - 2016 Tú no me Perteneces,Masculino,playlistItem,Jorgef21,UCxBHsmhNo8pDI6VryTrAziQ,2017-05-17T20:15:02.000Z,Lwz9soymwrE,Reik - Qué Gano Olvidándote - letra,|,NULL
JUAN FERNANDO VELASCO,Quito. Ecuador,Cantante. Compositor. Productor musical y Cantautor,NULL,Pop. Romántica. Balada,Guitarra. voz. Piano,2000 – Presente,http://juanfernandovelasco.com,1999: Para Que No Me Olvides 2002: Tanto Amor 2005: Juan Fernando Velasco En Vivo 2007: A Tu Lado 2010: Con Toda El Alma 2011: A contratiempo 2015: Misquilla 1999: Para Que No Me Olvides 2002: Tanto Amor 2005: Juan Fernando Velasco En Vivo 2007: A Tu Lado 2010: Con Toda El Alma 2011: A contratiempo 2015: Misquilla,1999 Déjame 1999 Para que no me olvides 2003 Hoy que no estás 2003 Dicen 2005 El aguacate en vivo 2005 Tanto Amor en vivo 2005 Déjame en vivo 2005 Para que no me olvides en vivo 2007 A tu lado 2007 Yo nací aquí 2007 Frente a frente 2009 No Más 2010 El alma en los labios 2010 Guayaquil de mis amores 2010 Sombras 2011 Toma mi corazón 2012 Hoy Que No Estás (con Noel Schajris) 2012 Te Pido Por Favor 2015 Tarde O Temprano 2015 Despedida 2016 Tú no me Perteneces,Masculino,playlistItem,Jorgef21,UCxBHsmhNo8pDI6VryTrAziQ,2016-08-06T19:45:34.000Z,YCsM9eADMr4,El perdón - gato Tom |oficial| nicky Jam,Lo ise para ustedes. espero q les encante. SUSCRIBETE al canal twitter https://twitter.com/AmerJackson95 instagram https://www.instagram.com/amer_jackson/ facebook https://www.facebook.com/Am%C3%ABr-Jackson-de-pelicula-1688887814657957/?ref=hl talkin tom https://www.facebook.com/MejoresVideosdeTalkingTom/?ref=hl gatos musicos https://www.facebook.com/Gatos-musicos-1153344398013606/ RIE A CARCAJADAS https://www.facebook.com/R%C3%ADe-a-carcajadas-1249799215037107/?ref=hl,NULL
JUAN FERNANDO VELASCO,Quito. Ecuador,Cantante. Compositor. Productor musical y Cantautor,NULL,Pop. Romántica. Balada,Guitarra. voz. Piano,2001 – Presente,http://juanfernandovelasco.com,1999: Para Que No Me Olvides 2002: Tanto Amor 2005: Juan Fernando Velasco En Vivo 2007: A Tu Lado 2010: Con Toda El Alma 2011: A contratiempo 2015: Misquilla 1999: Para Que No Me Olvides 2002: Tanto Amor 2005: Juan Fernando Velasco En Vivo 2007: A Tu Lado 2010: Con Toda El Alma 2011: A contratiempo 2015: Misquilla,1999 Déjame 1999 Para que no me olvides 2003 Hoy que no estás 2003 Dicen 2005 El aguacate en vivo 2005 Tanto Amor en vivo 2005 Déjame en vivo 2005 Para que no me olvides en vivo 2007 A tu lado 2007 Yo nací aquí 2007 Frente a frente 2009 No Más 2010 El alma en los labios 2010 Guayaquil de mis amores 2010 Sombras 2011 Toma mi corazón 2012 Hoy Que No Estás (con Noel Schajris) 2012 Te Pido Por Favor 2015 Tarde O Temprano 2015 Despedida 2016 Tú no me Perteneces,Masculino,playlistItem,Jorgef21,UCxBHsmhNo8pDI6VryTrAziQ,2016-08-06T19:43:09.000Z,tUIlRfk6pHY,la gasolina - minions,|,NULL
JUAN FERNANDO VELASCO,Quito. Ecuador,Cantante. Compositor. Productor musical y Cantautor,NULL,Pop. Romántica. Balada,Guitarra. voz. Piano,2002 – Presente,http://juanfernandovelasco.com,1999: Para Que No Me Olvides 2002: Tanto Amor 2005: Juan Fernando Velasco En Vivo 2007: A Tu Lado 2010: Con Toda El Alma 2011: A contratiempo 2015: Misquilla 1999: Para Que No Me Olvides 2002: Tanto Amor 2005: Juan Fernando Velasco En Vivo 2007: A Tu Lado 2010: Con Toda El Alma 2011: A contratiempo 2015: Misquilla,1999 Déjame 1999 Para que no me olvides 2003 Hoy que no estás 2003 Dicen 2005 El aguacate en vivo 2005 Tanto Amor en vivo 2005 Déjame en vivo 2005 Para que no me olvides en vivo 2007 A tu lado 2007 Yo nací aquí 2007 Frente a frente 2009 No Más 2010 El alma en los labios 2010 Guayaquil de mis amores 2010 Sombras 2011 Toma mi corazón 2012 Hoy Que No Estás (con Noel Schajris) 2012 Te Pido Por Favor 2015 Tarde O Temprano 2015 Despedida 2016 Tú no me Perteneces,Masculino,subscription,Jorgef21,UCxBHsmhNo8pDI6VryTrAziQ,2017-04-17T16:39:21.000Z,NULL,la gasolina - minions,|,NULL
JUAN FERNANDO VELASCO,Quito. Ecuador,Cantante. Compositor. Productor musical y Cantautor,NULL,Pop. Romántica. Balada,Guitarra. voz. Piano,2003 – Presente,http://juanfernandovelasco.com,1999: Para Que No Me Olvides 2002: Tanto Amor 2005: Juan Fernando Velasco En Vivo 2007: A Tu Lado 2010: Con Toda El Alma 2011: A contratiempo 2015: Misquilla 1999: Para Que No Me Olvides 2002: Tanto Amor 2005: Juan Fernando Velasco En Vivo 2007: A Tu Lado 2010: Con Toda El Alma 2011: A contratiempo 2015: Misquilla,1999 Déjame 1999 Para que no me olvides 2003 Hoy que no estás 2003 Dicen 2005 El aguacate en vivo 2005 Tanto Amor en vivo 2005 Déjame en vivo 2005 Para que no me olvides en vivo 2007 A tu lado 2007 Yo nací aquí 2007 Frente a frente 2009 No Más 2010 El alma en los labios 2010 Guayaquil de mis amores 2010 Sombras 2011 Toma mi corazón 2012 Hoy Que No Estás (con Noel Schajris) 2012 Te Pido Por Favor 2015 Tarde O Temprano 2015 Despedida 2016 Tú no me Perteneces,Masculino,subscription,Jorgef21,UCxBHsmhNo8pDI6VryTrAziQ,2017-04-17T16:37:56.000Z,NULL,la gasolina - minions,|,NULL
JUAN FERNANDO VELASCO,Quito. Ecuador,Cantante. Compositor. Productor musical y Cantautor,NULL,Pop. Romántica. Balada,Guitarra. voz. Piano,2004 – Presente,http://juanfernandovelasco.com,1999: Para Que No Me Olvides 2002: Tanto Amor 2005: Juan Fernando Velasco En Vivo 2007: A Tu Lado 2010: Con Toda El Alma 2011: A contratiempo 2015: Misquilla 1999: Para Que No Me Olvides 2002: Tanto Amor 2005: Juan Fernando Velasco En Vivo 2007: A Tu Lado 2010: Con Toda El Alma 2011: A contratiempo 2015: Misquilla,1999 Déjame 1999 Para que no me olvides 2003 Hoy que no estás 2003 Dicen 2005 El aguacate en vivo 2005 Tanto Amor en vivo 2005 Déjame en vivo 2005 Para que no me olvides en vivo 2007 A tu lado 2007 Yo nací aquí 2007 Frente a frente 2009 No Más 2010 El alma en los labios 2010 Guayaquil de mis amores 2010 Sombras 2011 Toma mi corazón 2012 Hoy Que No Estás (con Noel Schajris) 2012 Te Pido Por Favor 2015 Tarde O Temprano 2015 Despedida 2016 Tú no me Perteneces,Masculino,like,Jorgef21,UCxBHsmhNo8pDI6VryTrAziQ,2017-04-17T14:03:49.000Z,czImvMWOVLs,Ash-Greninja AMV,Song : Feel Invincible Thank's for watching :3  Plz like and comments   Plz subscribe,NULL
JUAN FERNANDO VELASCO,Quito. Ecuador,Cantante. Compositor. Productor musical y Cantautor,NULL,Pop. Romántica. Balada,Guitarra. voz. Piano,2005 – Presente,http://juanfernandovelasco.com,1999: Para Que No Me Olvides 2002: Tanto Amor 2005: Juan Fernando Velasco En Vivo 2007: A Tu Lado 2010: Con Toda El Alma 2011: A contratiempo 2015: Misquilla 1999: Para Que No Me Olvides 2002: Tanto Amor 2005: Juan Fernando Velasco En Vivo 2007: A Tu Lado 2010: Con Toda El Alma 2011: A contratiempo 2015: Misquilla,1999 Déjame 1999 Para que no me olvides 2003 Hoy que no estás 2003 Dicen 2005 El aguacate en vivo 2005 Tanto Amor en vivo 2005 Déjame en vivo 2005 Para que no me olvides en vivo 2007 A tu lado 2007 Yo nací aquí 2007 Frente a frente 2009 No Más 2010 El alma en los labios 2010 Guayaquil de mis amores 2010 Sombras 2011 Toma mi corazón 2012 Hoy Que No Estás (con Noel Schajris) 2012 Te Pido Por Favor 2015 Tarde O Temprano 2015 Despedida 2016 Tú no me Perteneces,Masculino,like,Jorgef21,UCxBHsmhNo8pDI6VryTrAziQ,2017-04-17T14:03:34.000Z,czImvMWOVLs,Ash-Greninja AMV,Song : Feel Invincible Thank's for watching :3  Plz like and comments   Plz subscribe,NULL
